STATIC edge: staticinvoke <dummyMainClass: com.iccbot.withCtx.Des1WithCtx dummyMainMethod_com_iccbot_withCtx_Des1WithCtx(android.content.Intent)>(null) in <dummyMainClass: void dummyMainMethod(java.lang.String[])> ==> <dummyMainClass: com.iccbot.withCtx.Des1WithCtx dummyMainMethod_com_iccbot_withCtx_Des1WithCtx(android.content.Intent)>
STATIC edge: staticinvoke <com.iccbot.withCtx.Source1WithCtx: void access$0(com.iccbot.withCtx.Source1WithCtx,java.lang.String)>($r2, "action.first.ctx") in <com.iccbot.withCtx.Source1WithCtx$1: void onClick(android.view.View)> ==> <com.iccbot.withCtx.Source1WithCtx: void access$0(com.iccbot.withCtx.Source1WithCtx,java.lang.String)>
SPECIAL edge: specialinvoke $r2.<com.iccbot.withFragCtx.FragWithFragCtx: void <init>()>() in <com.iccbot.withFragCtx.SourceWithFragCtx$1: void onClick(android.view.View)> ==> <com.iccbot.withFragCtx.FragWithFragCtx: void <init>()>
SPECIAL edge: specialinvoke $r2.<com.iccbot.withFrag.Frag1WithFrag: void <init>()>() in <com.iccbot.withFrag.Source1WithFrag$1: void onClick(android.view.View)> ==> <com.iccbot.withFrag.Frag1WithFrag: void <init>()>
STATIC edge: staticinvoke <com.iccbot.withCtx.Utils: void startIntent(android.content.Context,android.content.Intent)>($r3, r2) in <com.iccbot.withCtx.Source4WithCtx$1: void onClick(android.view.View)> ==> <com.iccbot.withCtx.Utils: void startIntent(android.content.Context,android.content.Intent)>
SPECIAL edge: specialinvoke $r0.<com.iccbot.withCtx.Source1WithCtx: void doWithAction(java.lang.String)>($r1) in <com.iccbot.withCtx.Source1WithCtx: void access$0(com.iccbot.withCtx.Source1WithCtx,java.lang.String)> ==> <com.iccbot.withCtx.Source1WithCtx: void doWithAction(java.lang.String)>
SPECIAL edge: specialinvoke r0.<com.iccbot.withCtx.Source1WithCtx: void addCategory(android.content.Intent)>(r2) in <com.iccbot.withCtx.Source1WithCtx: void doWithAction(java.lang.String)> ==> <com.iccbot.withCtx.Source1WithCtx: void addCategory(android.content.Intent)>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.BuildConfig: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$menu: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.withCtx.Utils: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$dimen: void <init>()> ==> <java.lang.Object: void <init>()>
SPECIAL edge: specialinvoke r0.<java.lang.Object: void <init>()>() in <com.iccbot.R$color: void <init>()> ==> <java.lang.Object: void <init>()>
